@id	@type	@lat	@lon	name	highway	lanes	maxspeed	oneway
420877091	way	40.8074669	-73.9493197	Adam Clayton Powell Jr. Boulevard	primary	3	25 mph	yes
420877093	way	40.8094318	-73.9478972	Adam Clayton Powell Jr. Boulevard	primary	3	25 mph	yes
420877094	way	40.8055060	-73.9507483	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420877096	way	40.8106821	-73.9469740	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420877098	way	40.8067004	-73.9500874	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420877099	way	40.8069799	-73.9496767	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420877100	way	40.8030093	-73.9525739	Adam Clayton Powell Jr. Boulevard	primary	3	25 mph	yes
420877102	way	40.8119184	-73.9460732	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420877103	way	40.8080149	-73.9491267	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420877104	way	40.8080103	-73.9489238	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420877106	way	40.8004680	-73.9544267	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420877107	way	40.8129795	-73.9455071	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420878075	way	40.8015070	-73.9499712	Malcolm X Boulevard	secondary	2		yes
420878076	way	40.7991911	-73.9518518	Malcolm X Boulevard	secondary	2		yes
420878077	way	40.8098619	-73.9440678	Malcolm X Boulevard	secondary	3		yes
420878078	way	40.8035129	-73.9487168	Malcolm X Boulevard	secondary	4		yes
420878079	way	40.7986822	-73.9520396	Malcolm X Boulevard	secondary	4		yes
420878080	way	40.8047416	-73.9478089	Malcolm X Boulevard	secondary	3		yes
420878081	way	40.7996451	-73.9515188	Malcolm X Boulevard	secondary	3		yes
420878082	way	40.8011936	-73.9502123	Malcolm X Boulevard	secondary	3		yes
420878083	way	40.8059683	-73.9469125	Malcolm X Boulevard	secondary	3		yes
420878084	way	40.8018507	-73.9497197	Malcolm X Boulevard	secondary	3		yes
420878085	way	40.8025848	-73.9491901	Malcolm X Boulevard	secondary			yes
420878086	way	40.8038478	-73.9482680	Malcolm X Boulevard	secondary	3		yes
420878087	way	40.8022537	-73.9494322	Malcolm X Boulevard	secondary	2		yes
420878088	way	40.8063339	-73.9464430	Malcolm X Boulevard	secondary	3		yes
420878089	way	40.8022244	-73.9496456	Malcolm X Boulevard	secondary			yes
420878090	way	40.8126604	-73.9418256	Malcolm X Boulevard	secondary	3		yes
420878091	way	40.8080210	-73.9454160	Malcolm X Boulevard	secondary	2		yes
420878093	way	40.8079959	-73.9452310	Malcolm X Boulevard	secondary	3		yes
420878094	way	40.8083321	-73.9449881	Malcolm X Boulevard	secondary	3		yes
420878095	way	40.8101313	-73.9436554	Malcolm X Boulevard	secondary	3		yes
420878096	way	40.8050781	-73.9473584	Malcolm X Boulevard	secondary			yes
420878097	way	40.8123720	-73.9422306	Malcolm X Boulevard	secondary	3		yes
420878098	way	40.8110793	-73.9431773	Malcolm X Boulevard	secondary	3		yes
420878099	way	40.7983842	-73.9522708	Malcolm X Boulevard	secondary	2		yes
420878102	way	40.7993550	-73.9515498	Malcolm X Boulevard	secondary	2		yes
420878104	way	40.8106654	-73.9434840	Malcolm X Boulevard	secondary	2		yes
420878106	way	40.8117094	-73.9427161	Malcolm X Boulevard	secondary	2		yes
420878107	way	40.8057394	-73.9470793	Malcolm X Boulevard	secondary	3		yes
420878110	way	40.8043093	-73.9481241	Malcolm X Boulevard	secondary	2		yes
420878111	way	40.8057062	-73.9469003	Malcolm X Boulevard	secondary	2		yes
420878112	way	40.8043666	-73.9478828	Malcolm X Boulevard	secondary	2		yes
420878113	way	40.7999842	-73.9511017	Malcolm X Boulevard	secondary	3		yes
420878114	way	40.8128684	-73.9416744	Malcolm X Boulevard	secondary	3		yes
420878115	way	40.8032175	-73.9487270	Malcolm X Boulevard	secondary	2		yes
420878116	way	40.8028737	-73.9491800	Malcolm X Boulevard	secondary	2		yes
420878117	way	40.8094160	-73.9443903	Malcolm X Boulevard	secondary	2		yes
420878118	way	40.8095088	-73.9441158	Malcolm X Boulevard	secondary	2		yes
420878119	way	40.7985766	-73.9523069	Malcolm X Boulevard	secondary	2		yes
420878810	way	40.8361738	-73.9396366	Amsterdam Avenue	secondary			no
420878812	way	40.8369051	-73.9390984	Amsterdam Avenue	secondary			no
420878813	way	40.8409072	-73.9397987	Broadway	primary	4		yes
420878815	way	40.8412351	-73.9395652	Broadway	primary	2		yes
420878817	way	40.8344628	-73.9454190	Edward M. Morgan Place	secondary			no
420878818	way	40.8368520	-73.9379413	West 164th Street	residential			yes
420881453	way	40.8060605	-73.9414158	East 125th Street	primary			no
420881454	way	40.8046234	-73.9380039	East 125th Street	primary		25 mph	no
420881455	way	40.8063274	-73.9420512	East 125th Street	primary			no
420881456	way	40.8049323	-73.9387353	East 125th Street	primary			no
420881457	way	40.8058119	-73.9408209	East 125th Street	primary			no
420881459	way	40.8069257	-73.9434691	West 125th Street	primary	4		no
420881461	way	40.8116940	-73.9547592	West 125th Street	primary	3	25 mph	no
420881462	way	40.8130723	-73.9560047	West 125th Street	primary	5	25 mph	no
420881463	way	40.8145881	-73.9573247	West 125th Street	primary	4	25 mph	no
420881464	way	40.8124974	-73.9555062	West 125th Street	primary	4	25 mph	no
420882490	way	40.8071269	-73.9528803	Saint Nicholas Avenue	secondary	3	25 mph	
420882491	way	40.8073957	-73.9528957	Saint Nicholas Avenue	secondary	3	25 mph	
420882492	way	40.8126759	-73.9508273	Saint Nicholas Avenue	secondary	3	25 mph	no
420882493	way	40.8068612	-73.9528655	Saint Nicholas Avenue	secondary	3	25 mph	
420882494	way	40.8047816	-73.9527565	Saint Nicholas Avenue	secondary	3	25 mph	
420882495	way	40.8079737	-73.9529303	Saint Nicholas Avenue	secondary	2	25 mph	
420883170	way	40.8059037	-73.9426395	5th Avenue	secondary	2		yes
420883172	way	40.8023896	-73.9430976	Madison Avenue	secondary	3	25 mph	yes
420883173	way	40.8038058	-73.9420675	Madison Avenue	secondary	2	25 mph	yes
420883174	way	40.8057813	-73.9428654	West 124th Street	residential			yes
420885231	way	40.7899565	-73.9398247	1st Avenue	primary	4	25 mph	yes
420885234	way	40.7913341	-73.9388186	1st Avenue	primary	5	25 mph	yes
420885235	way	40.7920659	-73.9413838	2nd Avenue	primary	5	25 mph	yes
420885236	way	40.7949316	-73.9392908	2nd Avenue	primary	4	25 mph	yes
420885237	way	40.7951605	-73.9391218	2nd Avenue	primary	5	25 mph	yes
420885238	way	40.7932641	-73.9405101	2nd Avenue	primary	5	25 mph	yes
420885239	way	40.7946243	-73.9395152	2nd Avenue	primary	5	25 mph	yes
420885240	way	40.7908578	-73.9422646	2nd Avenue	primary	5	25 mph	yes
420885241	way	40.7914983	-73.9417996	2nd Avenue	primary	4	25 mph	yes
420885242	way	40.7966649	-73.9380308	2nd Avenue	primary	4	25 mph	yes
420885243	way	40.7939044	-73.9400430	2nd Avenue	primary	4	25 mph	yes
420885244	way	40.7902849	-73.9426806	2nd Avenue	primary	4	25 mph	yes
420886241	way	40.7850891	-73.9433777	1st Avenue	primary	5	25 mph	yes
420886244	way	40.7882109	-73.9410984	1st Avenue	primary	4	25 mph	yes
420886246	way	40.7866494	-73.9422415	1st Avenue	primary	4	25 mph	yes
420886247	way	40.7824591	-73.9452991	1st Avenue	primary	5	25 mph	yes
420886249	way	40.7838560	-73.9442818	1st Avenue	primary	5	25 mph	yes
420886250	way	40.7857336	-73.9429114	1st Avenue	primary	4	25 mph	yes
420886251	way	40.7894059	-73.9402238	1st Avenue	primary	5	25 mph	yes
420886252	way	40.7876084	-73.9415378	1st Avenue	primary	4	25 mph	yes
420886254	way	40.7883911	-73.9409661	1st Avenue	primary	4	25 mph	yes
420886255	way	40.7886986	-73.9407381	1st Avenue	primary	5	25 mph	yes
420886256	way	40.7818342	-73.9457568	1st Avenue	primary	4	25 mph	yes
420886259	way	40.7863666	-73.9424493	1st Avenue	primary	5	25 mph	yes
420886260	way	40.7869606	-73.9420122	1st Avenue	primary	4	25 mph	yes
420886261	way	40.7878945	-73.9413297	1st Avenue	primary	4	25 mph	yes
420886262	way	40.7872926	-73.9417670	1st Avenue	primary	4	25 mph	yes
420886628	way	40.7839999	-73.9464980	East 96th Street	secondary	5	25 mph	no
420888140	way	40.7047576	-74.0151296	Battery Place	primary	3	20 mph	yes
420888143	way	40.7048084	-74.0165553	Battery Place	primary	2	20 mph	yes
420888144	way	40.7049116	-74.0160245	Battery Place	primary	3	20 mph	yes
420888146	way	40.7046354	-74.0146217	Battery Place	primary	2	20 mph	yes
420888147	way	40.7120819	-74.0058878	Park Row	secondary	3	20 mph	yes
420888150	way	40.7119955	-74.0045329	Park Row	secondary	2	20 mph	yes
420890022	way	40.7672628	-73.9824649	8th Avenue	secondary	5		yes
420890023	way	40.7675612	-73.9822490	8th Avenue	secondary	4	25 mph	yes
420890024	way	40.7646850	-73.9843525	8th Avenue	secondary	5		yes
420890025	way	40.7650380	-73.9841005	8th Avenue	secondary	5		yes
420890026	way	40.7640837	-73.9847966	8th Avenue	secondary	5	25 mph	yes
420890027	way	40.7653587	-73.9838766	8th Avenue	secondary	5		yes
420890028	way	40.7643657	-73.9845888	8th Avenue	secondary	5	25 mph	yes
420890029	way	40.7657358	-73.9835987	8th Avenue	secondary	5		yes
420890074	way	40.7103689	-74.0009851	Pearl Street	primary	4	20 mph	
420890077	way	40.7107722	-74.0006738	Pearl Street	primary	4	20 mph	no
420890080	way	40.7101697	-73.9918344	Pike Slip	primary	2	20 mph	yes
420890085	way	40.7103543	-73.9920988	Pike Slip	primary	2	20 mph	yes
420892262	way	40.7684341	-73.9853397	9th Avenue	primary	3		yes
420892263	way	40.7676752	-73.9858919	9th Avenue	primary	4		yes
420892264	way	40.7673407	-73.9861364	9th Avenue	primary	3		yes
420892265	way	40.7667546	-73.9865790	9th Avenue	primary	5		yes
420892266	way	40.7680932	-73.9855888	9th Avenue	primary	4		yes
420892267	way	40.7687562	-73.9851072	9th Avenue	primary	3		yes
420892269	way	40.7664201	-73.9868240	9th Avenue	primary	3		yes
420892270	way	40.7648397	-73.9879598	9th Avenue	primary	3		yes
420892271	way	40.7651461	-73.9877358	9th Avenue	primary	3		yes
420892272	way	40.7657883	-73.9872730	9th Avenue	primary	3		yes
420892273	way	40.7654744	-73.9874978	9th Avenue	primary	5		yes
420892274	way	40.7660986	-73.9870528	9th Avenue	primary	3		yes
420892275	way	40.7670598	-73.9863487	9th Avenue	primary	4		yes
420894338	way	40.7686935	-73.9925538	11th Avenue	secondary	4	25 mph	yes
420894342	way	40.7704720	-73.9912819	11th Avenue	secondary	5		
420894352	way	40.7668144	-73.9939219	11th Avenue	secondary	4	25 mph	yes
420894362	way	40.7736731	-73.9889478	West End Avenue	secondary	4		
420894363	way	40.7733324	-73.9891960	West End Avenue	secondary	5		
420894365	way	40.7742731	-73.9885129	West End Avenue	secondary	5		
420894366	way	40.7739881	-73.9887195	West End Avenue	secondary	5		
420894367	way	40.7749063	-73.9880507	West End Avenue	secondary	5		
420894368	way	40.7730194	-73.9894254	West End Avenue	secondary	5		
420894370	way	40.7758644	-73.9873552	West End Avenue	secondary	5		no
420894373	way	40.7752217	-73.9878226	West End Avenue	secondary	5		
420894374	way	40.7726756	-73.9896764	West End Avenue	secondary			no
420894375	way	40.7796220	-73.9846179	West End Avenue	secondary	5	25 mph	no
420894376	way	40.7723641	-73.9899043	West End Avenue	secondary			no
420895278	way	40.7329724	-74.0063983	Hudson Street	secondary	3	25 mph	yes
420895282	way	40.7307777	-74.0067486	Hudson Street	secondary	2	25 mph	yes
420895286	way	40.7431452	-74.0086453	West 15th Street	secondary	1	25 mph	yes
420895408	way	40.8257501	-73.9359601	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420895412	way	40.8264913	-73.9353770	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420895416	way	40.8239873	-73.9372565	Adam Clayton Powell Jr. Boulevard	primary	3	25 mph	yes
420895421	way	40.8253616	-73.9362620	Adam Clayton Powell Jr. Boulevard	primary	3	25 mph	yes
420895425	way	40.8233604	-73.9377147	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
420895460	way	40.8186966	-73.9374222	Malcolm X Boulevard	secondary	2		yes
420895461	way	40.8193165	-73.9371611	Malcolm X Boulevard	secondary	4		yes
420895462	way	40.8186690	-73.9376338	Malcolm X Boulevard	secondary			yes
420895463	way	40.8198756	-73.9365519	Malcolm X Boulevard	secondary	3		yes
420895464	way	40.8190112	-73.9371889	Malcolm X Boulevard	secondary	3		yes
420895465	way	40.8189838	-73.9374045	Malcolm X Boulevard	secondary	2		yes
420895466	way	40.8201298	-73.9365228	Malcolm X Boulevard	secondary	2		yes
420895467	way	40.8179324	-73.9381706	Malcolm X Boulevard	secondary	2		yes
420895468	way	40.8208263	-73.9371343	West 145th Street	secondary	4	25 mph	no
420895470	way	40.8292584	-73.9375024	West 155th Street	primary			no
420895471	way	40.8283076	-73.9352583	West 155th Street	primary			no
420895732	way	40.7708493	-73.9926660	West 57th Street	primary	4	25 mph	no
420895733	way	40.7801645	-73.9853237	West 72nd Street	secondary	4	25 mph	
420897874	way	40.7700569	-73.9804778	Central Park West	secondary	3	25 mph	
420897875	way	40.7804168	-73.9766197	Columbus Avenue	primary	4	25 mph	yes
420897876	way	40.7800782	-73.9768530	Columbus Avenue	primary	4	25 mph	yes
420898202	way	40.7775836	-73.9786790	Columbus Avenue	primary	4	25 mph	yes
420898204	way	40.7788214	-73.9777941	Columbus Avenue	primary	4	25 mph	yes
420898206	way	40.7782478	-73.9782044	Columbus Avenue	primary	3	25 mph	yes
420898207	way	40.7794463	-73.9773242	Columbus Avenue	primary	3	25 mph	yes
420898705	way	40.7763015	-73.9761466	West 72nd Street	secondary	4	25 mph	
420899371	way	40.7659750	-73.9769430	Central Park South	secondary			no
420899372	way	40.7657945	-73.9765158	Central Park South	secondary			no
420899373	way	40.7673487	-73.9801931	Central Park South	secondary			no
420900705	way	40.7723673	-73.9668260	East 72nd Street	secondary	4	25 mph	
420901673	way	40.7489619	-73.9728475	2nd Avenue	primary	6	25 mph	yes
420901677	way	40.7500215	-73.9720613	2nd Avenue	primary	5	25 mph	yes
420901679	way	40.7477610	-73.9737175	2nd Avenue	primary	6	25 mph	yes
420901681	way	40.7530015	-73.9698860	2nd Avenue	primary	4	25 mph	yes
420901682	way	40.7503557	-73.9718151	2nd Avenue	primary	5	25 mph	yes
420901683	way	40.7469897	-73.9742757	2nd Avenue	primary	6	25 mph	yes
420901690	way	40.7482418	-73.9733694	2nd Avenue	primary	5	25 mph	yes
420901917	way	40.7541589	-73.9957775	9th Avenue	primary	4		yes
420901919	way	40.7550865	-73.9950864	9th Avenue	primary	3		yes
420901920	way	40.7544663	-73.9955475	9th Avenue	primary	5		yes
420901921	way	40.7538881	-73.9959729	9th Avenue	primary	4	25 mph	yes
420901922	way	40.7535563	-73.9962103	9th Avenue	primary	5	25 mph	yes
420901923	way	40.7553816	-73.9948665	9th Avenue	primary	3		yes
420901924	way	40.7528207	-73.9967543	9th Avenue	secondary	4	25 mph	yes
420901925	way	40.7512173	-73.9988801	West 30th Street	secondary	3	25 mph	yes
420902584	way	40.7553245	-73.9968982	West 36th Street	secondary	2	25 mph	yes
420902874	way	40.7526199	-73.9728649	East 45th Street	secondary	2		yes
420902878	way	40.7548104	-73.9761050	East 46th Street	secondary	3		yes
420902883	way	40.7546840	-73.9758125	East 46th Street	secondary	1		yes
420903239	way	40.7592444	-73.9994844	11th Avenue	primary	2		yes
420903240	way	40.7598742	-73.9990624	11th Avenue	primary	2	25 mph	yes
420904615	way	40.7591647	-73.9963948	West 41st Street	secondary	3		yes
420904617	way	40.7584866	-73.9946907	West 41st Street	secondary	4		yes
420904618	way	40.7593021	-73.9947047	West 42nd Street	primary			
420904620	way	40.7608321	-73.9982947	West 42nd Street	primary	3	25 mph	
420904621	way	40.7613923	-73.9996345	West 42nd Street	primary	3	25 mph	no
420904657	way	40.7512737	-73.9877076	Broadway	residential	1	25 mph	yes
420904658	way	40.7474476	-73.9822075	East 34th Street	primary	4	25 mph	
420904659	way	40.7482133	-73.9839942	East 34th Street	primary	4	25 mph	
420904660	way	40.7508586	-73.9844093	West 37th Street	secondary	2	25 mph	yes
420905128	way	40.7616950	-73.9788669	West 53rd Street	secondary	2		yes
420905129	way	40.7628887	-73.9817170	West 53rd Street	secondary	2		yes
420905130	way	40.7622932	-73.9803000	West 53rd Street	secondary	2		yes
420905715	way	40.7933065	-73.9373697	1st Avenue	primary	4	25 mph	yes
420905716	way	40.7925737	-73.9379018	1st Avenue	primary	5	25 mph	yes
420905717	way	40.7929831	-73.9375994	1st Avenue	primary	4	25 mph	yes
420905718	way	40.7918727	-73.9384227	1st Avenue	primary	4	25 mph	yes
420905928	way	40.7937321	-73.9370663	1st Avenue	primary	4	25 mph	yes
420905929	way	40.7946055	-73.9364303	1st Avenue	primary	4	25 mph	yes
420905930	way	40.7955008	-73.9357731	1st Avenue	primary	4	25 mph	yes
420905931	way	40.7947851	-73.9362993	1st Avenue	primary	4	25 mph	yes
420905932	way	40.7940640	-73.9368240	1st Avenue	primary	4	25 mph	yes
420905933	way	40.7943122	-73.9366433	1st Avenue	primary	4	25 mph	yes
420906650	way	40.7965863	-73.9349804	1st Avenue	primary	4	25 mph	yes
420906656	way	40.7958448	-73.9355226	1st Avenue	primary	5	25 mph	yes
420906662	way	40.7962499	-73.9352252	1st Avenue	primary	4	25 mph	yes
420906743	way	40.7558529	-73.9770606	Madison Avenue	secondary	5	25 mph	yes
420906748	way	40.7596846	-73.9742652	Madison Avenue	secondary	5	25 mph	yes
420906750	way	40.7609665	-73.9733337	Madison Avenue	secondary	5	25 mph	yes
420906752	way	40.7612558	-73.9731219	Madison Avenue	secondary	2	25 mph	yes
420906753	way	40.7588007	-73.9749081	Madison Avenue	secondary	4	25 mph	yes
420906755	way	40.7550486	-73.9776375	Madison Avenue	secondary	4	25 mph	yes
420906779	way	40.7972274	-73.9345159	1st Avenue	primary	4	25 mph	yes
420906780	way	40.7974774	-73.9343320	1st Avenue	primary	4	25 mph	yes
420907046	way	40.7955027	-73.9388728	2nd Avenue	primary	4	25 mph	yes
420907047	way	40.7960366	-73.9384898	2nd Avenue	primary	4	25 mph	yes
420907902	way	40.7570510	-73.9899242	8th Avenue	secondary	4		yes
420907903	way	40.7614845	-73.9867000	8th Avenue	secondary	4	25 mph	yes
420907906	way	40.7619809	-73.9863336	8th Avenue	secondary	3	25 mph	yes
420907907	way	40.7610792	-73.9907002	9th Avenue	primary	4		yes
420907908	way	40.7606709	-73.9909969	9th Avenue	primary	4		yes
420908127	way	40.7490721	-74.0068812	11th Avenue	secondary	6	25 mph	no
420908135	way	40.7498793	-74.0073872	West 24th Street	secondary	4	25 mph	no
420908136	way	40.7501197	-74.0079601	West 24th Street	secondary	5	25 mph	no
420908137	way	40.7611864	-73.9834685	West 50th Street	secondary	2		yes
420908138	way	40.7605027	-73.9818340	West 50th Street	secondary	2		yes
421505920	way	40.8137026	-73.9560302	Amsterdam Avenue	secondary			no
421506977	way	40.8050600	-73.9390359	East 125th Street	primary			no
421506978	way	40.8054278	-73.9399136	East 125th Street	primary			no
421506979	way	40.8056286	-73.9403857	East 125th Street	primary			no
421506980	way	40.8075757	-73.9455365	Malcolm X Boulevard	secondary	2		yes
421824309	way	40.7135877	-73.9978821	East Broadway	secondary	3	20 mph	no
421825692	way	40.7334783	-73.9910473	Broadway	primary	2	25 mph	yes
421825693	way	40.7257044	-73.9965428	Broadway	primary	3		yes
421825694	way	40.7149677	-74.0022103	Centre Street	secondary	2	20 mph	yes
421825695	way	40.7214831	-73.9836427	East Houston Street	primary	2	25 mph	yes
421825696	way	40.7211105	-73.9824177	East Houston Street	primary	2	25 mph	yes
421826773	way	40.7189079	-73.9880243	Essex Street	primary	3	25 mph	no
421827957	way	40.7200051	-73.9932485	Delancey Street	primary	3	25 mph	yes
421827958	way	40.7193000	-73.9909296	Delancey Street	primary	3	25 mph	yes
